trip_id,customer_id,driver_id,pickup_datetime,dropoff_datetime,pickup_location,dropoff_location,distance_km,fare_amount,trip_status,created_datetime,updated_datetime
8368,108,205,2025-12-11 05:38:23,2025-12-11 05:43:23,Christopherborough,West Julieshire,18.42,29.73,Completed,2025-12-11 05:38:23,2026-01-25 05:38:23
8369,997,49,2025-10-26 00:23:30,2025-10-26 01:03:30,Collinsburgh,Blakemouth,34.36,83.58,Completed,2025-10-26 00:23:30,2025-11-06 00:23:30
8370,337,158,2026-01-27 17:29:42,2026-01-27 17:40:42,North Jessica,New Alison,29.18,70.15,Completed,2026-01-27 17:29:42,2026-02-05 17:29:42
8371,643,153,2026-03-18 13:24:08,2026-03-18 13:51:08,Lake Deannatown,Lake Amychester,31.32,93.85,Cancelled,2026-03-18 13:24:08,2026-04-21 13:24:08
8372,214,46,2026-01-28 12:42:07,2026-01-28 13:02:07,Davilastad,South Andrew,23.39,36.3,Completed,2026-01-28 12:42:07,2026-02-15 12:42:07
8373,499,34,2025-09-20 13:05:31,2025-09-20 13:16:31,West Paulachester,East Meganfort,29.2,57.21,Completed,2025-09-20 13:05:31,2025-09-25 13:05:31
8374,903,153,2025-12-21 10:52:58,2025-12-21 11:00:58,Beanchester,Kevinhaven,39.5,131.07,Completed,2025-12-21 10:52:58,2026-01-29 10:52:58
8375,366,227,2026-05-07 09:22:23,2026-05-07 09:48:23,Glennton,Sullivanside,32.88,78.78,Cancelled,2026-05-07 09:22:23,2026-05-17 09:22:23
8376,58,127,2025-08-09 17:45:10,2025-08-09 18:17:10,Thomasfurt,Morrisonborough,9.37,15.1,Completed,2025-08-09 17:45:10,2025-09-06 17:45:10
8377,217,54,2026-04-27 02:14:27,2026-04-27 03:08:27,Lake Andrew,East Anthonyhaven,37.15,104.41,Completed,2026-04-27 02:14:27,2026-06-17 02:14:27
8378,397,110,2025-09-20 22:51:47,2025-09-20 23:07:47,Garzaland,Kevinfurt,7.18,12.26,Completed,2025-09-20 22:51:47,2025-10-25 22:51:47
8379,169,126,2026-04-16 00:53:47,2026-04-16 01:37:47,South Deanberg,Port Crystal,24.84,43.13,Completed,2026-04-16 00:53:47,2026-04-27 00:53:47
8380,374,148,2026-02-12 01:00:02,2026-02-12 01:11:02,Jonathanstad,Deborahside,34.28,66.1,Completed,2026-02-12 01:00:02,2026-03-07 01:00:02
8381,377,247,2025-09-23 01:47:23,2025-09-23 02:27:23,West Jasmine,New Angelaland,7.91,21.71,Completed,2025-09-23 01:47:23,2025-10-16 01:47:23
8382,176,154,2025-08-10 01:26:42,2025-08-10 01:56:42,Port Peggy,West Kristin,7.23,19.23,Cancelled,2025-08-10 01:26:42,2025-08-31 01:26:42
8383,752,146,2025-07-24 01:50:25,2025-07-24 02:49:25,Dustinhaven,Mistyport,24.33,64.89,Completed,2025-07-24 01:50:25,2025-08-13 01:50:25
8384,941,54,2026-04-27 01:01:25,2026-04-27 01:10:25,Butlerchester,Samanthaburgh,30.28,75.61,Completed,2026-04-27 01:01:25,2026-05-25 01:01:25
8385,569,233,2026-05-04 05:06:56,2026-05-04 06:05:56,East Ricardo,Wattsborough,8.64,20.77,Completed,2026-05-04 05:06:56,2026-06-26 05:06:56
8386,300,198,2025-08-25 18:14:18,2025-08-25 18:30:18,South Ashley,Vazquezstad,14.61,34.11,Completed,2025-08-25 18:14:18,2025-09-29 18:14:18
8387,448,107,2025-11-01 14:08:24,2025-11-01 14:40:24,West Tonya,Snyderfurt,36.48,127.33,Completed,2025-11-01 14:08:24,2025-12-29 14:08:24
8388,741,2,2025-12-23 00:13:00,2025-12-23 01:00:00,West April,Lake Charlesfurt,13.61,33.93,Completed,2025-12-23 00:13:00,2026-01-28 00:13:00
8389,54,102,2026-02-09 13:34:05,2026-02-09 14:05:05,South Stephaniemouth,Perrymouth,34.6,117.02,Completed,2026-02-09 13:34:05,2026-03-28 13:34:05
8390,886,87,2025-07-31 23:04:59,2025-07-31 23:58:59,Gutierrezshire,Parkerside,23.66,79.18,Completed,2025-07-31 23:04:59,2025-08-24 23:04:59
8391,141,224,2026-03-05 07:58:01,2026-03-05 08:40:01,North John,Robbinsstad,26.01,55.3,No Show,2026-03-05 07:58:01,2026-03-27 07:58:01
8392,894,43,2026-02-20 05:43:40,2026-02-20 06:14:40,Melanietown,Murraymouth,20.62,31.04,Completed,2026-02-20 05:43:40,2026-03-17 05:43:40
8393,869,187,2025-09-18 02:33:06,2025-09-18 03:17:06,North Ashlee,Port Nicholasmouth,20.48,45.35,Completed,2025-09-18 02:33:06,2025-11-08 02:33:06
8394,860,2,2025-08-22 03:42:39,2025-08-22 04:36:39,Wagnerland,Port Shelly,12.68,29.1,Completed,2025-08-22 03:42:39,2025-10-02 03:42:39
8395,839,213,2026-03-05 06:18:45,2026-03-05 06:47:45,Miguelhaven,West Benjaminstad,9.59,27.89,Completed,2026-03-05 06:18:45,2026-03-29 06:18:45
8396,146,196,2025-12-19 14:34:44,2025-12-19 14:41:44,Nguyenstad,West Debra,28.93,49.31,Completed,2025-12-19 14:34:44,2025-12-20 14:34:44
8397,29,164,2026-03-06 08:45:37,2026-03-06 09:44:37,Christinestad,Batesside,32.15,89.33,Completed,2026-03-06 08:45:37,2026-03-18 08:45:37
8398,795,209,2026-04-18 14:59:30,2026-04-18 15:25:30,Sheilaview,Lake Anthonymouth,7.82,14.61,Completed,2026-04-18 14:59:30,2026-04-19 14:59:30
8399,289,68,2026-06-29 18:41:51,2026-06-29 18:57:51,Lake Hollyville,Floydfurt,23.65,67.26,Completed,2026-06-29 18:41:51,2026-07-24 18:41:51
8400,250,83,2025-08-20 13:28:14,2025-08-20 14:26:14,North Allisontown,Johnsonburgh,6.24,15.51,Cancelled,2025-08-20 13:28:14,2025-08-27 13:28:14
8401,605,219,2025-10-01 06:07:58,2025-10-01 07:07:58,Amandabury,Lake Scottside,12.45,30.23,Completed,2025-10-01 06:07:58,2025-10-07 06:07:58
8402,612,243,2026-02-19 14:25:38,2026-02-19 14:50:38,West Catherine,Alicialand,27.14,47.85,Completed,2026-02-19 14:25:38,2026-03-15 14:25:38
8403,748,140,2026-04-05 18:22:42,2026-04-05 19:15:42,Aaronton,West Steven,32.41,87.4,Completed,2026-04-05 18:22:42,2026-06-02 18:22:42
8404,513,222,2025-11-30 09:28:44,2025-11-30 10:13:44,Acevedoborough,North Corey,39.61,77.4,Completed,2025-11-30 09:28:44,2026-01-06 09:28:44
8405,629,216,2025-12-24 14:27:12,2025-12-24 15:10:12,Thompsonbury,Port Cameron,25.47,68.92,Completed,2025-12-24 14:27:12,2026-01-21 14:27:12
8406,945,196,2025-07-26 14:14:26,2025-07-26 14:56:26,Jenniferborough,South Kristin,14.55,49.3,Completed,2025-07-26 14:14:26,2025-09-03 14:14:26
8407,733,122,2026-07-08 11:55:21,2026-07-08 12:45:21,Rodriguezside,East Kathleen,14.25,25.18,Completed,2026-07-08 11:55:21,2026-07-29 11:55:21
8408,710,12,2026-02-24 06:30:15,2026-02-24 06:40:15,Andrewmouth,Nicoleburgh,6.06,9.18,Completed,2026-02-24 06:30:15,2026-03-02 06:30:15
8409,469,64,2026-03-11 02:38:14,2026-03-11 03:14:14,Andersonfurt,New Carlaview,27.03,81.31,Completed,2026-03-11 02:38:14,2026-03-19 02:38:14
8410,245,54,2025-10-13 01:30:07,2025-10-13 01:40:07,South Corey,Joseburgh,12.2,33.12,Completed,2025-10-13 01:30:07,2025-10-15 01:30:07
8411,952,223,2026-05-07 14:34:01,2026-05-07 15:15:01,Johnsonstad,Calvinton,22.17,65.09,Completed,2026-05-07 14:34:01,2026-06-19 14:34:01
8412,330,155,2026-05-18 20:02:47,2026-05-18 20:07:47,Davidmouth,Bensonmouth,11.99,41.85,Completed,2026-05-18 20:02:47,2026-06-28 20:02:47
8413,922,167,2025-10-07 15:22:57,2025-10-07 16:21:57,Deanstad,North Lisaberg,4.98,13.99,Cancelled,2025-10-07 15:22:57,2025-10-11 15:22:57
8414,503,94,2026-01-12 16:23:38,2026-01-12 16:29:38,Port Robert,South Timothystad,34.03,75.69,Completed,2026-01-12 16:23:38,2026-01-26 16:23:38
8415,367,154,2026-05-10 02:41:23,2026-05-10 03:02:23,Salasfort,South Ariel,36.53,127.28,Completed,2026-05-10 02:41:23,2026-05-21 02:41:23
8416,18,174,2025-11-28 19:25:00,2025-11-28 19:35:00,Robertmouth,New Veronica,1.64,3.44,Completed,2025-11-28 19:25:00,2025-12-17 19:25:00
8417,559,161,2026-01-04 19:40:32,2026-01-04 20:37:32,New Rebecca,East Angela,4.5,11.37,Cancelled,2026-01-04 19:40:32,2026-01-31 19:40:32
8418,477,141,2025-09-20 01:47:57,2025-09-20 02:12:57,Christopherview,South Ruth,11.59,18.22,Completed,2025-09-20 01:47:57,2025-10-11 01:47:57
8419,123,86,2026-05-22 16:19:50,2026-05-22 16:45:50,Taylorburgh,North Ellen,2.36,5.3,No Show,2026-05-22 16:19:50,2026-05-30 16:19:50
8420,379,214,2025-07-22 12:54:34,2025-07-22 13:37:34,East Tarabury,West Kelly,2.88,5.5,Completed,2025-07-22 12:54:34,2025-08-21 12:54:34
8421,849,201,2026-02-05 15:17:12,2026-02-05 15:22:12,New James,Blackville,39.31,126.17,Completed,2026-02-05 15:17:12,2026-03-02 15:17:12
8422,699,103,2025-08-21 08:50:40,2025-08-21 09:37:40,Port John,Priceburgh,36.21,125.79,Completed,2025-08-21 08:50:40,2025-10-03 08:50:40
8423,779,94,2026-01-03 01:42:57,2026-01-03 02:14:57,Jacksonview,Christophershire,23.89,41.22,Completed,2026-01-03 01:42:57,2026-01-14 01:42:57
8424,570,53,2026-02-02 12:39:23,2026-02-02 13:36:23,Virginiachester,Port Donaldville,22.14,68.11,Completed,2026-02-02 12:39:23,2026-03-13 12:39:23
8425,603,213,2025-09-24 12:33:40,2025-09-24 12:58:40,New Connie,Port Nathanbury,39.15,120.18,Completed,2025-09-24 12:33:40,2025-10-05 12:33:40
8426,420,150,2025-12-23 23:42:24,2025-12-24 00:18:24,South Maryborough,Johnfurt,19.06,30.94,Completed,2025-12-23 23:42:24,2026-01-01 23:42:24
8427,114,211,2026-07-12 04:47:45,2026-07-12 05:00:45,Garciaburgh,North Tanyafort,17.22,54.72,Completed,2026-07-12 04:47:45,2026-08-18 04:47:45
8428,30,112,2026-01-09 07:30:35,2026-01-09 08:18:35,Davisville,West Shawnton,27.18,54.46,Completed,2026-01-09 07:30:35,2026-03-05 07:30:35
8429,128,5,2025-07-25 16:30:29,2025-07-25 17:08:29,West Melissaville,Tarachester,26.16,65.26,Completed,2025-07-25 16:30:29,2025-09-09 16:30:29
8430,141,7,2025-10-20 00:10:48,2025-10-20 00:29:48,Danieltown,Crystalhaven,14.81,24.49,Cancelled,2025-10-20 00:10:48,2025-12-08 00:10:48
8431,726,200,2026-07-02 22:36:28,2026-07-02 23:36:28,West David,West Noahmouth,11.09,38.65,Completed,2026-07-02 22:36:28,2026-07-10 22:36:28
8432,721,67,2026-02-19 19:45:48,2026-02-19 20:11:48,Lake Ernestburgh,Marcoton,38.11,92.94,Completed,2026-02-19 19:45:48,2026-04-17 19:45:48
8433,677,109,2026-05-29 08:12:18,2026-05-29 08:29:18,New Pamelaborough,Chenport,22.94,76.95,Completed,2026-05-29 08:12:18,2026-06-29 08:12:18
8434,739,69,2025-08-05 23:57:10,2025-08-06 00:24:10,West Amandahaven,West Robertmouth,23.12,58.35,Completed,2025-08-05 23:57:10,2025-08-11 23:57:10
8435,912,181,2025-08-25 21:28:06,2025-08-25 21:48:06,Martinezland,East Jacksonborough,29.56,87.82,Completed,2025-08-25 21:28:06,2025-10-20 21:28:06
8436,645,201,2025-12-11 04:31:41,2025-12-11 04:36:41,Lorimouth,North Richardburgh,5.41,13.7,Completed,2025-12-11 04:31:41,2026-02-04 04:31:41
8437,237,60,2026-05-30 04:34:19,2026-05-30 05:24:19,Mckayborough,Hensonshire,27.55,47.94,Completed,2026-05-30 04:34:19,2026-07-09 04:34:19
8438,214,52,2025-11-22 22:25:35,2025-11-22 22:50:35,Fitzgeraldton,East Hunter,35.22,118.78,Completed,2025-11-22 22:25:35,2025-12-08 22:25:35
8439,453,4,2025-08-08 14:23:37,2025-08-08 14:38:37,East Joseph,Port Amber,11.74,32.39,Completed,2025-08-08 14:23:37,2025-10-04 14:23:37
8440,516,125,2026-05-28 13:04:25,2026-05-28 13:57:25,Mooreberg,West Marissa,30.72,54.96,Completed,2026-05-28 13:04:25,2026-06-24 13:04:25
8441,778,209,2025-10-06 17:16:01,2025-10-06 17:36:01,Moralesside,East Thomasport,10.58,26.66,Completed,2025-10-06 17:16:01,2025-10-09 17:16:01
8442,692,243,2025-08-08 13:05:42,2025-08-08 14:03:42,Lake Nicholasside,Barbershire,20.99,34.36,Completed,2025-08-08 13:05:42,2025-09-25 13:05:42
8443,186,226,2025-12-18 07:11:10,2025-12-18 07:19:10,Hughesfort,Anthonyfort,33.39,112.74,Completed,2025-12-18 07:11:10,2026-01-06 07:11:10
8444,245,221,2025-10-15 12:58:52,2025-10-15 13:36:52,South Timothytown,Nathantown,12.46,38.98,Completed,2025-10-15 12:58:52,2025-11-23 12:58:52
8445,576,26,2025-12-08 03:05:56,2025-12-08 03:41:56,Lake Kimberlyfort,Mendozaberg,21.08,68.58,Completed,2025-12-08 03:05:56,2025-12-25 03:05:56
8446,778,9,2026-04-25 03:25:44,2026-04-25 04:07:44,Scotthaven,Lake Kristina,14.78,25.46,Completed,2026-04-25 03:25:44,2026-05-05 03:25:44
8447,606,5,2025-07-25 00:11:41,2025-07-25 00:58:41,South Timothymouth,Mccormickside,34.94,121.7,Completed,2025-07-25 00:11:41,2025-09-14 00:11:41
8448,169,35,2025-09-12 23:05:11,2025-09-13 00:05:11,West Michaelbury,East Tylerhaven,25.65,64.7,Completed,2025-09-12 23:05:11,2025-09-19 23:05:11
8449,820,200,2026-03-27 23:23:14,2026-03-27 23:59:14,Shelbyland,New Angelaberg,2.7,4.72,Completed,2026-03-27 23:23:14,2026-04-11 23:23:14
8450,507,127,2026-05-07 07:14:07,2026-05-07 08:13:07,West Michelleville,Rochaside,25.45,43.05,Completed,2026-05-07 07:14:07,2026-05-21 07:14:07
8451,930,16,2025-12-04 05:58:04,2025-12-04 06:19:04,Lake Danielfort,Lake Ginaville,2.36,8.2,Completed,2025-12-04 05:58:04,2026-01-21 05:58:04
8452,725,207,2026-04-23 19:09:46,2026-04-23 19:56:46,Rosechester,Williamsmouth,19.45,35.81,Completed,2026-04-23 19:09:46,2026-05-25 19:09:46
8453,534,30,2025-08-28 21:56:52,2025-08-28 22:15:52,Port David,Wellston,9.7,32.43,Completed,2025-08-28 21:56:52,2025-09-30 21:56:52
8454,644,225,2026-02-04 05:01:34,2026-02-04 05:16:34,Calebchester,South Tinaburgh,30.64,48.83,Completed,2026-02-04 05:01:34,2026-02-14 05:01:34
8455,632,108,2025-10-21 19:22:45,2025-10-21 20:06:45,New Brenda,Port Davidville,38.28,110.16,Completed,2025-10-21 19:22:45,2025-11-09 19:22:45
8456,976,116,2026-07-01 07:56:53,2026-07-01 08:26:53,Lozanoberg,Lake John,7.85,13.23,Completed,2026-07-01 07:56:53,2026-07-05 07:56:53
8457,968,28,2026-06-11 14:46:09,2026-06-11 15:17:09,Campbellport,West Michaelbury,7.4,18.71,Completed,2026-06-11 14:46:09,2026-06-29 14:46:09
8458,387,111,2026-07-20 10:15:54,2026-07-20 10:20:54,Jenningsland,Markview,18.83,57.43,Completed,2026-07-20 10:15:54,2026-08-30 10:15:54
8459,399,40,2025-10-19 09:16:15,2025-10-19 10:01:15,Edwardshire,Lynnport,14.18,44.45,Completed,2025-10-19 09:16:15,2025-10-28 09:16:15
8460,742,86,2025-10-07 11:25:42,2025-10-07 11:37:42,Ivanport,Kyleview,30.5,60.71,Completed,2025-10-07 11:25:42,2025-12-01 11:25:42
8461,947,156,2026-04-30 01:48:09,2026-04-30 01:59:09,Danielfort,South Anna,5.09,10.39,Completed,2026-04-30 01:48:09,2026-06-28 01:48:09
8462,594,84,2025-08-23 10:40:32,2025-08-23 11:29:32,Port Anne,Dayville,39.17,127.84,Completed,2025-08-23 10:40:32,2025-09-01 10:40:32
8463,540,74,2025-08-11 00:34:22,2025-08-11 01:31:22,Codychester,Travisville,22.97,73.13,Completed,2025-08-11 00:34:22,2025-09-18 00:34:22
8464,934,185,2025-09-07 02:22:50,2025-09-07 03:04:50,Lake Rhonda,New Jennifer,11.01,22.5,Completed,2025-09-07 02:22:50,2025-10-25 02:22:50
8465,478,216,2026-06-10 10:30:14,2026-06-10 11:13:14,Poolestad,Sarahburgh,18.13,39.95,Completed,2026-06-10 10:30:14,2026-08-07 10:30:14
8466,806,214,2025-09-29 23:28:41,2025-09-30 00:21:41,Riveraview,New Lisa,3.15,7.81,Completed,2025-09-29 23:28:41,2025-10-08 23:28:41
8467,422,60,2025-09-07 06:25:31,2025-09-07 07:13:31,North Michaelfort,New Jacquelinebury,5.2,16.5,Completed,2025-09-07 06:25:31,2025-10-15 06:25:31
8468,334,26,2025-09-05 17:55:13,2025-09-05 18:00:13,Michaelmouth,Davisside,37.71,117.9,Completed,2025-09-05 17:55:13,2025-09-25 17:55:13
8469,372,125,2026-04-10 17:11:05,2026-04-10 17:32:05,Port Garymouth,Rileyfort,12.9,37.25,Completed,2026-04-10 17:11:05,2026-04-15 17:11:05
8470,325,35,2026-05-08 00:32:49,2026-05-08 01:28:49,North Christianville,East Josetown,12.4,26.49,Completed,2026-05-08 00:32:49,2026-06-10 00:32:49
8471,404,77,2026-04-15 19:07:16,2026-04-15 20:00:16,Littlemouth,Martinezland,20.92,59.26,Completed,2026-04-15 19:07:16,2026-06-10 19:07:16
8472,917,7,2026-01-07 06:02:26,2026-01-07 06:08:26,Port Michaelburgh,Port Josephport,35.51,96.61,Completed,2026-01-07 06:02:26,2026-01-13 06:02:26
8473,79,61,2026-01-05 02:05:04,2026-01-05 02:40:04,Mooretown,Richardbury,37.21,77.68,Cancelled,2026-01-05 02:05:04,2026-01-12 02:05:04
8474,633,243,2026-02-10 08:20:39,2026-02-10 08:39:39,Jesseton,Smithmouth,31.3,90.95,Completed,2026-02-10 08:20:39,2026-02-27 08:20:39
8475,497,124,2025-11-12 05:48:41,2025-11-12 06:26:41,Freemanside,Aguilarborough,9.53,18.39,Completed,2025-11-12 05:48:41,2025-11-21 05:48:41
8476,125,93,2025-12-13 23:30:12,2025-12-14 00:22:12,Keithmouth,North Brenttown,31.31,74.6,Completed,2025-12-13 23:30:12,2025-12-23 23:30:12
8477,325,249,2025-10-05 22:50:08,2025-10-05 23:05:08,Kristinaside,Kellyburgh,11.04,20.18,Completed,2025-10-05 22:50:08,2025-11-25 22:50:08
8478,694,54,2026-02-10 04:44:15,2026-02-10 04:49:15,New Christian,East Matthew,28.95,92.74,Completed,2026-02-10 04:44:15,2026-02-17 04:44:15
8479,236,250,2026-07-16 12:00:22,2026-07-16 12:16:22,Timothyshire,New Andrewton,12.23,21.71,Completed,2026-07-16 12:00:22,2026-08-15 12:00:22
8480,71,154,2025-11-01 10:50:14,2025-11-01 11:04:14,Jenningsport,East Francisview,2.7,5.66,Completed,2025-11-01 10:50:14,2025-11-15 10:50:14
8481,54,220,2025-11-03 19:36:26,2025-11-03 20:33:26,Josephside,South Danielleland,19.62,66.43,Completed,2025-11-03 19:36:26,2025-11-14 19:36:26
8482,571,170,2026-03-24 09:32:00,2026-03-24 09:52:00,Christopherborough,Port Elizabeth,24.23,81.15,Completed,2026-03-24 09:32:00,2026-05-21 09:32:00
8483,979,96,2026-04-01 18:00:15,2026-04-01 18:36:15,Hopkinshaven,South Robin,37.58,72.13,Completed,2026-04-01 18:00:15,2026-04-02 18:00:15
8484,991,164,2026-03-27 22:57:23,2026-03-27 23:35:23,South Christinaborough,South Bridgetport,14.32,36.64,Completed,2026-03-27 22:57:23,2026-04-19 22:57:23
8485,805,46,2026-02-03 22:13:01,2026-02-03 23:01:01,Parkerview,Brennanfurt,37.23,122.3,Cancelled,2026-02-03 22:13:01,2026-02-18 22:13:01
8486,288,205,2025-08-28 10:21:50,2025-08-28 10:36:50,West Mollytown,Ashleystad,37.95,96.96,No Show,2025-08-28 10:21:50,2025-10-17 10:21:50
8487,571,134,2025-12-22 07:01:57,2025-12-22 07:29:57,New Jason,East Samuelstad,35.28,104.24,Completed,2025-12-22 07:01:57,2026-01-24 07:01:57
8488,997,182,2026-06-13 23:46:48,2026-06-14 00:27:48,Port Laura,Annashire,28.53,75.8,Completed,2026-06-13 23:46:48,2026-07-17 23:46:48
8489,617,159,2025-08-01 19:58:11,2025-08-01 20:10:11,Dixonborough,East Josephhaven,36.57,113.29,Completed,2025-08-01 19:58:11,2025-09-06 19:58:11
8490,574,61,2025-10-02 15:47:28,2025-10-02 15:59:28,Kelleyburgh,Michaelfort,20.38,66.8,Completed,2025-10-02 15:47:28,2025-11-21 15:47:28
8491,206,169,2026-06-19 15:15:01,2026-06-19 16:01:01,Meadowsfort,Beltranfurt,1.08,2.17,Cancelled,2026-06-19 15:15:01,2026-08-06 15:15:01
8492,193,208,2026-05-31 02:51:23,2026-05-31 03:37:23,Shawnville,West Charles,35.83,76.62,Completed,2026-05-31 02:51:23,2026-06-13 02:51:23
8493,102,197,2025-09-25 03:57:32,2025-09-25 04:20:32,Lindseyville,Marquezmouth,22.99,55.35,Completed,2025-09-25 03:57:32,2025-10-04 03:57:32
8494,948,224,2025-12-25 01:04:52,2025-12-25 01:49:52,Nicolefurt,New Daniel,1.49,2.39,Completed,2025-12-25 01:04:52,2026-01-08 01:04:52
8495,201,212,2026-03-05 08:18:18,2026-03-05 08:34:18,Robbinsland,Tonyachester,12.35,25.37,Completed,2026-03-05 08:18:18,2026-04-24 08:18:18
8496,628,166,2026-06-13 23:16:30,2026-06-14 00:14:30,Port Amberbury,Fergusonfort,34.12,110.27,Completed,2026-06-13 23:16:30,2026-07-31 23:16:30
8497,198,57,2026-05-04 12:08:49,2026-05-04 13:01:49,New Robert,Catherinemouth,18.92,32.6,Completed,2026-05-04 12:08:49,2026-06-15 12:08:49
8498,816,171,2026-05-09 10:24:05,2026-05-09 10:43:05,Johnsonhaven,North Williambury,1.15,2.91,Completed,2026-05-09 10:24:05,2026-05-20 10:24:05
8499,860,147,2025-08-21 16:07:17,2025-08-21 16:31:17,Karenport,South Breanna,10.93,27.38,Completed,2025-08-21 16:07:17,2025-10-20 16:07:17
8500,933,232,2025-10-05 22:56:58,2025-10-05 23:32:58,Oliviaview,Williamhaven,5.63,9.97,Completed,2025-10-05 22:56:58,2025-11-06 22:56:58
8501,443,240,2026-01-18 11:22:37,2026-01-18 12:06:37,Raymondbury,Port Mark,32.64,110.48,Completed,2026-01-18 11:22:37,2026-01-23 11:22:37
8502,583,129,2025-10-18 11:16:04,2025-10-18 11:24:04,Port Allison,South Jill,6.71,21.49,Completed,2025-10-18 11:16:04,2025-11-30 11:16:04
8503,288,75,2025-10-27 15:34:30,2025-10-27 15:50:30,Danielmouth,Lake Bryantown,19.36,35.34,Completed,2025-10-27 15:34:30,2025-11-20 15:34:30
8504,585,150,2025-08-23 13:15:14,2025-08-23 13:31:14,Lake Elizabethshire,East Ashley,39.98,95.2,Completed,2025-08-23 13:15:14,2025-08-28 13:15:14
8505,216,22,2026-07-19 09:32:33,2026-07-19 09:59:33,Cummingsport,New Alanhaven,6.59,21.83,Completed,2026-07-19 09:32:33,2026-09-07 09:32:33
8506,366,28,2025-12-23 08:40:25,2025-12-23 09:21:25,Jacquelinemouth,New Donaldbury,19.08,47.96,Completed,2025-12-23 08:40:25,2026-01-15 08:40:25
8507,901,137,2026-05-18 15:45:27,2026-05-18 16:44:27,Palmerborough,Darrellton,36.65,123.23,Completed,2026-05-18 15:45:27,2026-06-11 15:45:27
8508,148,120,2025-12-19 09:05:40,2025-12-19 09:27:40,West Yolandaville,Matthewville,12.57,19.38,Completed,2025-12-19 09:05:40,2025-12-23 09:05:40
8509,100,100,2026-02-02 16:58:42,2026-02-02 17:10:42,Katieland,Erikaborough,26.95,47.24,Completed,2026-02-02 16:58:42,2026-03-28 16:58:42
8510,35,5,2025-10-24 21:12:52,2025-10-24 21:47:52,Kaufmanbury,North Heather,15.35,23.78,Completed,2025-10-24 21:12:52,2025-12-19 21:12:52
8511,882,80,2025-07-25 16:48:11,2025-07-25 17:19:11,Lake Adam,South John,30.27,66.52,Completed,2025-07-25 16:48:11,2025-09-13 16:48:11
8512,277,220,2026-06-11 12:49:06,2026-06-11 13:24:06,New Amyshire,Baileyhaven,39.76,78.47,Completed,2026-06-11 12:49:06,2026-07-22 12:49:06
8513,560,69,2025-11-30 01:14:14,2025-11-30 02:11:14,Laneborough,Cohenfort,31.97,95.6,Completed,2025-11-30 01:14:14,2025-12-24 01:14:14
8514,882,13,2026-03-06 01:26:44,2026-03-06 02:03:44,Rogerston,Lake Alan,3.91,8.9,Cancelled,2026-03-06 01:26:44,2026-03-13 01:26:44
8515,163,50,2026-04-06 20:42:15,2026-04-06 20:58:15,Jenniferville,North Anthonyville,24.1,39.9,Completed,2026-04-06 20:42:15,2026-05-31 20:42:15
8516,116,24,2025-10-06 16:46:22,2025-10-06 17:21:22,Matthewtown,North Matthewtown,38.91,84.06,Completed,2025-10-06 16:46:22,2025-11-18 16:46:22
8517,211,245,2026-02-08 00:25:11,2026-02-08 01:03:11,East Susanberg,Adamport,37.44,111.87,Completed,2026-02-08 00:25:11,2026-02-14 00:25:11
8518,452,7,2026-01-01 14:49:17,2026-01-01 14:57:17,Hawkinschester,Lake Latoyachester,7.02,12.68,Completed,2026-01-01 14:49:17,2026-01-26 14:49:17
8519,741,239,2026-07-01 04:20:02,2026-07-01 05:15:02,West Mathewland,Andrewsberg,18.72,39.12,Completed,2026-07-01 04:20:02,2026-07-24 04:20:02
8520,164,84,2026-05-14 21:10:53,2026-05-14 21:25:53,West Misty,Hardyton,34.69,62.61,Completed,2026-05-14 21:10:53,2026-07-10 21:10:53
8521,774,181,2026-02-05 13:58:13,2026-02-05 14:54:13,Haasberg,Martinezfort,16.34,55.68,Completed,2026-02-05 13:58:13,2026-03-09 13:58:13
8522,617,24,2026-03-26 15:04:50,2026-03-26 15:33:50,Thomasberg,West Sandra,9.68,16.01,Completed,2026-03-26 15:04:50,2026-04-18 15:04:50
8523,395,87,2025-09-08 02:57:58,2025-09-08 03:40:58,Dianeberg,Lake Alexanderfurt,38.13,61.28,Completed,2025-09-08 02:57:58,2025-10-26 02:57:58
